	color	date	model	promo-price	size	standard-price
2005	оранжевый	20180320	SJ125	199	XL	199
2006	желтый	20180320	SJ125	199	XL	199
2007	розовый	20180320	SJ125	199	XL	199
2008	голубой	20180320	SJ125	199	XL	199
2009	розовый	20180320	SJ125	199	XL	199
2010	красный	20180320	SJ125	199	XXL	199
2011	серый	20180320	SJ125	199	XXL	199
2012	белый	20180320	SJ125	199	XXL	199
2013	черный	20180320	SJ125	199	XXL	199
2014	серый	20180320	SJ125	199	XXL	199
2015	голубой	20180320	SJ125	199	XXL	199
2016	оранжевый	20180320	SJ125	199	XXL	199
2017	желтый	20180320	SJ125	199	XXL	199
2018	розовый	20180320	SJ125	199	XXL	199
2019	голубой	20180320	SJ125	199	XXL	199
2020	розовый	20180320	SJ125	199	XXL	199
2021	другое	20180416	SJ168	399	XS	399
2022	другое	20180416	SJ168	299	XS	399
2023	другое	20180416	SJ168	299	XS	399
2024	другое	20180416	SJ168	399	S	399
2025	другое	20180416	SJ168	299	S	399
2026	другое	20180416	SJ168	299	S	399
2027	другое	20180416	SJ168	399	M	399
2028	другое	20180416	SJ168	299	M	399
2029	другое	20180416	SJ168	299	M	399
2030	другое	20180416	SJ168	399	L	399
2031	другое	20180416	SJ168	299	L	399
2032	другое	20180416	SJ168	299	L	399
2033	другое	20180416	SJ168	399	XL	399
2034	другое	20180416	SJ168	299	XL	399
2035	другое	20180416	SJ168	299	XL	399
2036	белый	20180316	SU074	299	XS	399
2037	серый	20180316	SU074	299	XS	399
2038	белый	20180316	SU074	299	S	399
2039	серый	20180316	SU074	299	S	399
2040	белый	20180316	SU074	299	M	399
2041	серый	20180316	SU074	299	M	399
2042	белый	20180316	SU074	299	L	399
2043	серый	20180316	SU074	299	L	399
2044	белый	20180316	SU074	299	XL	399
2045	серый	20180316	SU074	299	XL	399
2046	красный	20180208	SJ125	199	XS	199
2047	серый	20180208	SJ125	199	XS	199
2048	белый	20180208	SJ125	199	XS	199
2049	черный	20180208	SJ125	199	XS	199
2050	серый	20180208	SJ125	199	XS	199
2051	голубой	20180208	SJ125	199	XS	199
2052	оранжевый	20180208	SJ125	199	XS	199
2053	желтый	20180208	SJ125	199	XS	199
2054	розовый	20180208	SJ125	199	XS	199
2055	голубой	20180208	SJ125	199	XS	199
2056	розовый	20180208	SJ125	199	XS	199
2057	красный	20180208	SJ125	199	S	199
2058	серый	20180208	SJ125	199	S	199
2059	белый	20180208	SJ125	199	S	199
2060	черный	20180208	SJ125	199	S	199
2061	серый	20180208	SJ125	199	S	199
2062	голубой	20180208	SJ125	199	S	199
2063	оранжевый	20180208	SJ125	199	S	199
2064	желтый	20180208	SJ125	199	S	199
2065	розовый	20180208	SJ125	199	S	199
2066	голубой	20180208	SJ125	199	S	199
2067	розовый	20180208	SJ125	199	S	199
2068	красный	20180208	SJ125	199	M	199
2069	серый	20180208	SJ125	199	M	199
2070	белый	20180208	SJ125	199	M	199
2071	черный	20180208	SJ125	199	M	199
2072	серый	20180208	SJ125	199	M	199
2073	голубой	20180208	SJ125	199	M	199
2074	оранжевый	20180208	SJ125	199	M	199
2075	желтый	20180208	SJ125	199	M	199
2076	розовый	20180208	SJ125	199	M	199
2077	голубой	20180208	SJ125	199	M	199
2078	розовый	20180208	SJ125	199	M	199
2079	красный	20180208	SJ125	199	L	199
2080	серый	20180208	SJ125	199	L	199
2081	белый	20180208	SJ125	199	L	199
2082	черный	20180208	SJ125	199	L	199
2083	серый	20180208	SJ125	199	L	199
2084	голубой	20180208	SJ125	199	L	199
2085	оранжевый	20180208	SJ125	199	L	199
2086	желтый	20180208	SJ125	199	L	199
2087	розовый	20180208	SJ125	199	L	199
2088	голубой	20180208	SJ125	199	L	199
2089	розовый	20180208	SJ125	199	L	199
2090	красный	20180208	SJ125	199	XL	199
2091	серый	20180208	SJ125	199	XL	199
2092	белый	20180208	SJ125	199	XL	199
2093	черный	20180208	SJ125	199	XL	199
2094	серый	20180208	SJ125	199	XL	199
2095	голубой	20180208	SJ125	199	XL	199
2096	оранжевый	20180208	SJ125	199	XL	199
2097	желтый	20180208	SJ125	199	XL	199
2098	розовый	20180208	SJ125	199	XL	199
2099	голубой	20180208	SJ125	199	XL	199
2100	розовый	20180208	SJ125	199	XL	199
2101	красный	20180208	SJ125	199	XXL	199
2102	серый	20180208	SJ125	199	XXL	199
2103	белый	20180208	SJ125	199	XXL	199
2104	черный	20180208	SJ125	199	XXL	199
2105	серый	20180208	SJ125	199	XXL	199
2106	голубой	20180208	SJ125	199	XXL	199
2107	оранжевый	20180208	SJ125	199	XXL	199
2108	желтый	20180208	SJ125	199	XXL	199
2109	розовый	20180208	SJ125	199	XXL	199
2110	голубой	20180208	SJ125	199	XXL	199
2111	розовый	20180208	SJ125	199	XXL	199
2112	черный	20180409	TA855	399	XS	449
2113	слоновая кость	20180409	TA855	399	XS	449
2114	черный	20180409	TA855	399	S	449
2115	слоновая кость	20180409	TA855	399	S	449
2116	черный	20180409	TA855	399	M	449
2117	слоновая кость	20180409	TA855	399	M	449
2118	черный	20180409	TA855	399	L	449
2119	слоновая кость	20180409	TA855	399	L	449
2120	черный	20180409	TA855	399	XL	449
2121	слоновая кость	20180409	TA855	399	XL	449
2122	серый	20180304	TA861	399	XS	449
2123	серый	20180304	TA861	399	S	449
2124	серый	20180304	TA861	399	M	449
2125	серый	20180304	TA861	399	L	449
2126	серый	20180304	TA861	399	XL	449
2127	белый	20180313	SJ165	279	XS	279
2128	черный	20180313	SJ165	249	XS	279
2129	оранжевый	20180313	SJ165	249	XS	279
2130	белый	20180313	SJ165	279	S	279
2131	черный	20180313	SJ165	249	S	279
2132	оранжевый	20180313	SJ165	249	S	279
2133	белый	20180313	SJ165	279	M	279
2134	черный	20180313	SJ165	249	M	279
2135	оранжевый	20180313	SJ165	249	M	279
2136	белый	20180313	SJ165	279	L	279
2137	черный	20180313	SJ165	249	L	279
2138	оранжевый	20180313	SJ165	249	L	279
2139	белый	20180313	SJ165	279	XL	279
2140	черный	20180313	SJ165	249	XL	279
2141	оранжевый	20180313	SJ165	249	XL	279
2142	белый	20180313	SJ165	279	XXL	279
2143	черный	20180313	SJ165	249	XXL	279
2144	оранжевый	20180313	SJ165	249	XXL	279
2145	белый	20180227	SJ143	279	XS	279
2146	оранжевый	20180227	SJ143	279	XS	279
2147	желтый	20180227	SJ143	279	XS	279
2148	зеленый	20180227	SJ143	279	XS	279
2149	белый	20180227	SJ143	279	S	279
2150	оранжевый	20180227	SJ143	279	S	279
2151	желтый	20180227	SJ143	279	S	279
2152	зеленый	20180227	SJ143	279	S	279
2153	белый	20180227	SJ143	279	M	279
2154	оранжевый	20180227	SJ143	279	M	279
2155	желтый	20180227	SJ143	279	M	279
2156	зеленый	20180227	SJ143	279	M	279
2157	белый	20180227	SJ143	279	L	279
2158	оранжевый	20180227	SJ143	279	L	279
2159	желтый	20180227	SJ143	279	L	279
2160	зеленый	20180227	SJ143	279	L	279
2161	белый	20180227	SJ143	279	XL	279
2162	оранжевый	20180227	SJ143	279	XL	279
2163	желтый	20180227	SJ143	279	XL	279
2164	зеленый	20180227	SJ143	279	XL	279
2165	серый	20180403	TA944	279	XS	279
2166	розовый	20180403	TA944	279	XS	279
2167	серый	20180403	TA944	279	S	279
2168	розовый	20180403	TA944	279	S	279
2169	серый	20180403	TA944	279	M	279
2170	розовый	20180403	TA944	279	M	279
2171	серый	20180403	TA944	279	L	279
2172	розовый	20180403	TA944	279	L	279
2173	серый	20180403	TA944	279	XL	279
2174	розовый	20180403	TA944	279	XL	279
2175	белый	20171227	SM593	199	XS	199
2176	черный	20171227	SM593	199	XS	199
2177	розовый	20171227	SM593	199	XS	199
2178	серый	20171227	SM593	199	XS	199
2179	белый	20171227	SM593	199	S	199
2180	черный	20171227	SM593	199	S	199
2181	розовый	20171227	SM593	199	S	199
2182	серый	20171227	SM593	199	S	199
2183	белый	20171227	SM593	199	M	199
2184	черный	20171227	SM593	199	M	199
2185	розовый	20171227	SM593	199	M	199
2186	серый	20171227	SM593	199	M	199
2187	белый	20171227	SM593	199	L	199
2188	черный	20171227	SM593	199	L	199
2189	розовый	20171227	SM593	199	L	199
2190	серый	20171227	SM593	199	L	199
2191	белый	20171227	SM593	199	XL	199
2192	черный	20171227	SM593	199	XL	199
2193	розовый	20171227	SM593	199	XL	199
2194	серый	20171227	SM593	199	XL	199
2195	белый	20171230	SM593	199	XS	199
2196	черный	20171230	SM593	199	XS	199
2197	розовый	20171230	SM593	199	XS	199
2198	серый	20171230	SM593	199	XS	199
2199	белый	20171230	SM593	199	S	199
2200	черный	20171230	SM593	199	S	199
2201	розовый	20171230	SM593	199	S	199
2202	серый	20171230	SM593	199	S	199
2203	белый	20171230	SM593	199	M	199
2204	черный	20171230	SM593	199	M	199
2205	розовый	20171230	SM593	199	M	199
2206	серый	20171230	SM593	199	M	199
2207	белый	20171230	SM593	199	L	199
2208	черный	20171230	SM593	199	L	199
2209	розовый	20171230	SM593	199	L	199
2210	серый	20171230	SM593	199	L	199
2211	белый	20171230	SM593	199	XL	199
2212	черный	20171230	SM593	199	XL	199
2213	розовый	20171230	SM593	199	XL	199
2214	серый	20171230	SM593	199	XL	199
2215	серый	20180105	SN438	449	XS	449
2216	черный	20180105	SN438	449	XS	449
2217	серый	20180105	SN438	449	S	449
2218	черный	20180105	SN438	449	S	449
2219	серый	20180105	SN438	449	M	449
2220	черный	20180105	SN438	449	M	449
2221	серый	20180105	SN438	449	L	449
2222	черный	20180105	SN438	449	L	449
2223	серый	20180105	SN438	449	XL	449
2224	черный	20180105	SN438	449	XL	449
2225	другое	20180131	SL750	399	XS	399
2226	белый	20180131	SL750	399	XS	399
2227	другое	20180131	SL750	399	S	399
2228	белый	20180131	SL750	399	S	399
2229	другое	20180131	SL750	399	M	399
2230	белый	20180131	SL750	399	M	399
2231	другое	20180131	SL750	399	L	399
2232	белый	20180131	SL750	399	L	399
2233	другое	20180131	SL750	399	XL	399
2234	белый	20180131	SL750	399	XL	399
2235	черный	20180309	TC046	299	XS	299
2236	белый	20180309	TC046	299	XS	299
2237	черный	20180309	TC046	299	S	299
2238	белый	20180309	TC046	299	S	299
2239	черный	20180309	TC046	299	M	299
2240	белый	20180309	TC046	299	M	299
2241	черный	20180309	TC046	299	L	299
2242	белый	20180309	TC046	299	L	299
2243	черный	20180309	TC046	299	XL	299
2244	белый	20180309	TC046	299	XL	299
2245	белый	20180214	SM598	199	XS	199
2246	черный	20180214	SM598	199	XS	199
2247	розовый	20180214	SM598	199	XS	199
2248	серый	20180214	SM598	199	XS	199
2249	белый	20180214	SM598	199	S	199
2250	черный	20180214	SM598	199	S	199
2251	розовый	20180214	SM598	199	S	199
2252	серый	20180214	SM598	199	S	199
2253	белый	20180214	SM598	199	M	199
2254	черный	20180214	SM598	199	M	199
2255	розовый	20180214	SM598	199	M	199
2256	серый	20180214	SM598	199	M	199
2257	белый	20180214	SM598	199	L	199
2258	черный	20180214	SM598	199	L	199
2259	розовый	20180214	SM598	199	L	199
2260	серый	20180214	SM598	199	L	199
2261	белый	20180214	SM598	199	XL	199
2262	черный	20180214	SM598	199	XL	199
2263	розовый	20180214	SM598	199	XL	199
2264	серый	20180214	SM598	199	XL	199
2265	белый	20180214	SM598	199	XXL	199
2266	черный	20180214	SM598	199	XXL	199
2267	розовый	20180214	SM598	199	XXL	199
2268	серый	20180214	SM598	199	XXL	199
2269	белый	20180406	TA949	399	XS	399
2270	белый	20180406	TA949	399	S	399
2271	белый	20180406	TA949	399	M	399
2272	белый	20180406	TA949	399	L	399
2273	белый	20180406	TA949	399	XL	399
2274	бирюзовый	20180416	TA922	449	XS	449
2275	другое	20180416	TA922	449	XS	449
2276	бирюзовый	20180416	TA922	449	S	449
2277	другое	20180416	TA922	449	S	449
2278	бирюзовый	20180416	TA922	449	M	449
2279	другое	20180416	TA922	449	M	449
2280	бирюзовый	20180416	TA922	449	L	449
2281	другое	20180416	TA922	449	L	449
2282	бирюзовый	20180416	TA922	449	XL	449
2283	другое	20180416	TA922	449	XL	449
2284	белый	20171227	TC050	299	XS	299
2285	белый	20171227	TC050	299	S	299
2286	белый	20171227	TC050	299	M	299
2287	белый	20171227	TC050	299	L	299
2288	белый	20171227	TC050	299	XL	299
2289	черный	20180404	TA880	449	XS	449
2290	красный	20180404	TA880	449	XS	449
2291	черный	20180404	TA880	449	S	449
2292	красный	20180404	TA880	449	S	449
2293	черный	20180404	TA880	449	M	449
2294	красный	20180404	TA880	449	M	449
2295	черный	20180404	TA880	449	L	449
2296	красный	20180404	TA880	449	L	449
2297	черный	20180404	TA880	449	XL	449
2298	красный	20180404	TA880	449	XL	449
2299	белый	20180304	SM601	199	XS	199
2300	другое	20180304	SM601	199	XS	199
2301	оранжевый	20180304	SM601	199	XS	199
2302	белый	20180304	SM601	199	S	199
2303	другое	20180304	SM601	199	S	199
2304	оранжевый	20180304	SM601	199	S	199
2305	белый	20180304	SM601	199	M	199
2306	другое	20180304	SM601	199	M	199
2307	оранжевый	20180304	SM601	199	M	199
2308	белый	20180304	SM601	199	L	199
2309	другое	20180304	SM601	199	L	199
2310	оранжевый	20180304	SM601	199	L	199
2311	белый	20180304	SM601	199	XL	199
2312	другое	20180304	SM601	199	XL	199
2313	оранжевый	20180304	SM601	199	XL	199
2314	белый	20180304	SM601	199	XXL	199
2315	другое	20180304	SM601	199	XXL	199
2316	оранжевый	20180304	SM601	199	XXL	199
2317	белый	20180209	ST635	399	XS	399
2318	белый	20180209	ST635	399	S	399
2319	белый	20180209	ST635	399	M	399
2320	белый	20180209	ST635	399	L	399
2321	белый	20180209	ST635	399	XL	399
2322	черный	20180416	SJ121	249	XS	279
2323	белый	20180416	SJ121	249	XS	279
2324	оранжевый	20180416	SJ121	249	XS	279
2325	серый	20180416	SJ121	249	XS	279
2326	белый	20180416	SJ121	299	XS	399
2327	розовый	20180416	SJ121	299	XS	399
2328	черный	20180416	SJ121	249	S	279
2329	белый	20180416	SJ121	249	S	279
2330	оранжевый	20180416	SJ121	249	S	279
2331	серый	20180416	SJ121	249	S	279
2332	белый	20180416	SJ121	299	S	399
2333	розовый	20180416	SJ121	299	S	399
2334	черный	20180416	SJ121	249	M	279
2335	белый	20180416	SJ121	249	M	279
2336	оранжевый	20180416	SJ121	249	M	279
2337	серый	20180416	SJ121	249	M	279
2338	белый	20180416	SJ121	299	M	399
2339	розовый	20180416	SJ121	299	M	399
2340	черный	20180416	SJ121	249	L	279
2341	белый	20180416	SJ121	249	L	279
2342	оранжевый	20180416	SJ121	249	L	279
2343	серый	20180416	SJ121	249	L	279
2344	белый	20180416	SJ121	299	L	399
2345	розовый	20180416	SJ121	299	L	399
2346	черный	20180416	SJ121	249	XL	279
2347	белый	20180416	SJ121	249	XL	279
2348	оранжевый	20180416	SJ121	249	XL	279
2349	серый	20180416	SJ121	249	XL	279
2350	белый	20180416	SJ121	299	XL	399
2351	розовый	20180416	SJ121	299	XL	399
2352	черный	20180416	SJ121	249	XXL	279
2353	белый	20180416	SJ121	249	XXL	279
2354	оранжевый	20180416	SJ121	249	XXL	279
2355	серый	20180416	SJ121	249	XXL	279
2356	белый	20180416	SJ121	299	XXL	399
2357	розовый	20180416	SJ121	299	XXL	399
2358	серый	20180115	SL766	249	XS	299
2359	белый	20180115	SL766	399	XS	399
2360	серый	20180115	SL766	249	S	299
2361	белый	20180115	SL766	399	S	399
2362	серый	20180115	SL766	249	M	299
2363	белый	20180115	SL766	399	M	399
2364	серый	20180115	SL766	249	L	299
2365	белый	20180115	SL766	399	L	399
2366	серый	20180115	SL766	249	XL	299
2367	белый	20180115	SL766	399	XL	399
2368	серый	20180405	SJ147	279	XS	279
2369	черный	20180405	SJ147	279	XS	279
2370	розовый	20180405	SJ147	249	XS	279
2371	оранжевый	20180405	SJ147	249	XS	279
2372	желтый	20180405	SJ147	279	XS	279
2373	белый	20180405	SJ147	279	XS	279
2374	серый	20180405	SJ147	279	S	279
2375	черный	20180405	SJ147	279	S	279
2376	розовый	20180405	SJ147	249	S	279
2377	оранжевый	20180405	SJ147	249	S	279
2378	желтый	20180405	SJ147	279	S	279
2379	белый	20180405	SJ147	279	S	279
2380	серый	20180405	SJ147	279	M	279
2381	черный	20180405	SJ147	279	M	279
2382	розовый	20180405	SJ147	249	M	279
2383	оранжевый	20180405	SJ147	249	M	279
2384	желтый	20180405	SJ147	279	M	279
2385	белый	20180405	SJ147	279	M	279
2386	серый	20180405	SJ147	279	L	279
2387	черный	20180405	SJ147	279	L	279
2388	розовый	20180405	SJ147	249	L	279
2389	оранжевый	20180405	SJ147	249	L	279
2390	желтый	20180405	SJ147	279	L	279
